PMCID	AccessionNb	Crea-Count	Crea-Proba	Back-Count	Back-Proba	Use-Count	Use-Proba	TOTAL	Sections
PMC4362842	ADL28123	0	5.2093284548408655e-11	1	0.9376666030797676	0	0.062333396868139226	1	
PMC4362842	KC479790	1	0.9999999999999932	0	2.827232907704644e-18	0	6.72423273221205e-15	1	
PMC5944946	SRP136006	0	6.670535384608737e-05	0	2.3505540904112744e-06	1	0.9999309440920636	1	
PMC4780821	AW488956	0	3.289971145648798e-06	0	5.230071984783405e-08	1	0.9999966577281344	1	
PMC4780821	GSE75382	1	0.9999835276635229	0	2.7312647495008706e-14	0	1.647233644958255e-05	1	
PMC6117964	AF110316	0	7.576121755513783e-08	0	0.000243119136215017	1	0.9997568051025674	1	
PMC4148953	AJ296158	0	7.552341131067731e-07	0	0.4422517230255543	1	0.5577475217403326	1	
PMC4148953	FJ232451	0	9.380733752921921e-07	0	5.20774976595029e-06	1	0.9999938541768588	1	
PMC4148953	JN797867	0	1.2081134189230545e-11	1	0.9725576424050448	0	0.027442357582874062	1	
PMC4148953	JN797857	0	1.7648995680268958e-10	0	0.00033466061946864215	1	0.9996653392040414	1	
PMC2834773	AB259783	0	1.219613539568287e-09	0	4.5111676140588025e-09	1	0.9999999942692188	1	
PMC2834773	AC216056	0	1.0805549392096826e-06	0	7.74983256987662e-07	1	0.9999981444618038	1	
PMC2834773	AB490234	0	4.2510518815301454e-10	0	0.39358658102569183	1	0.6064134185492029	1	
PMC2834773	AB490233	0	4.0650829280482313e-07	0	1.0868589279304561e-07	1	0.9999994848058144	1	
PMC5456045	L09136	1	0.9759835293946366	0	1.1178814979752e-06	0	0.024015352723865447	1	
PMC5456045	BC111587	1	0.9981390868055572	0	3.643741999849885e-10	0	0.0018609128300684878	1	
PMC5945994	MG563311	1	0.999999787133322	0	4.8669656073205214e-15	0	2.1286667316662406e-07	1	
PMC5945994	KSL51201	0	5.2677987943558574e-06	0	0.0018072003823609907	1	0.9981875318188446	1	
PMC3036905	AB034699	0	9.769151112298763e-07	0	0.0002692361759306224	1	0.999729786908958	1	
PMC3036905	AB086414	0	3.3098755910883496e-11	0	4.885473819752627e-10	2	1.9999999994783537	2	['Results', 'Discussion']
PMC5020004	X80743	0	3.6696778565073002e-06	0	0.0017943827211422795	2	1.9982019476010011	2	['Methods', 'Results']
PMC5020004	AY940039	1	1.0013157556243601	0	0.002210512097462359	1	0.9964737322781775	2	['Methods', 'Results']
PMC5020004	JF768707	1	0.999962654603484	0	4.825778338932138e-10	0	3.734491393828248e-05	1	
PMC6017488	JQ707953	0	9.53681517907572e-06	0	8.213516768378656e-05	1	0.999908328017137	1	
PMC5136706	AF342790	0	3.0394101490333123e-05	0	1.7402697422892516e-05	1	0.9999522032010868	1	
PMC6401600	MH814913	1	0.9999999978018671	0	2.41244108592774e-10	0	1.9568888108789043e-09	1	
PMC6056861	M55661	0	1.9168854776675785e-07	0	0.0018448677448090504	1	0.9981549405666432	1	
PMC6056861	2HB0	0	3.791000369189527e-09	0	5.265461440504733e-05	2	1.9999473415945945	2	['Results', 'Discussion']
PMC4449762	DQ649409	0	5.438692569729408e-08	0	7.488243377882502e-10	1	0.99999994486425	1	
PMC4851676	EF530707	0	2.73297332130216e-09	0	5.596597858394233e-05	1	0.9999440312884428	1	
PMC4224338	CP007003	1	1.0	0	5.464148458214453e-20	0	2.907894484255411e-23	1	
PMC5577242	J04431	0	1.4479218104888614e-09	0	0.0004720883611905925	1	0.9995279101908876	1	
PMC5104453	KM670093	0	7.557590026512539e-09	0	1.0538174329871304e-05	1	0.9999894542680802	1	
PMC5104453	KX343073	1	0.5632091661835813	0	1.5618048813309363e-08	0	0.4367908181983699	1	
PMC5104453	P38605	0	3.1356770105453744e-09	0	1.688351056725324e-09	1	0.999999995175972	1	
PMC5105096	CP017100	1	0.9999999999999992	0	5.729543580347028e-16	0	1.4357314078160054e-17	1	
PMC4822059	KT601633	1	0.9999999999991944	0	2.0245769058171297e-18	0	8.055656944463368e-13	1	
PMC4434096	GD177891	0	3.5660156431953844e-05	0	4.855169564829071e-07	1	0.9999638543266116	1	
PMC4434096	GU565958	0	1.2022679607387558e-07	0	1.7284828891399693e-08	1	0.999999862488375	1	
PMC4434096	KM235552	1	0.9972504052278748	0	0.0002974862164727014	0	0.0024521085556523546	1	
PMC4434096	EXB37658	0	6.07894077834566e-05	0	9.295421920066071e-06	1	0.9999299151702964	1	
PMC3776793	SRA072822	1	0.9999721588685836	0	2.9640163953668976e-06	0	2.487711502097396e-05	1	
PMC5597759	CP021872	1	0.9999998327808002	0	4.697252576780795e-08	0	1.202466739515763e-07	1	
PMC2777444	SRA008179	1	0.9999986857082298	0	7.700128658980491e-13	0	1.3142910001871551e-06	1	
PMC2881393	U43748	0	1.2558778564474622e-08	0	4.6376920227283756e-05	1	0.999953610520994	1	
PMC2881393	L36092	0	3.663228435640628e-10	0	4.5009862582992704e-07	1	0.9999995495350512	1	
PMC3762201	ERP001377	1	1.0	0	9.993889520680472e-31	0	1.3616696782826537e-37	1	
PMC5331696	KFY52584	0	8.78804360669128e-10	0	3.3484074048909607e-10	1	0.9999999987863548	1	
PMC5331696	KU925863	1	0.9999999339419148	0	7.050671428254259e-11	0	6.598757828315091e-08	1	
PMC5331696	KFZ10929	0	4.613219372311929e-08	0	0.0013595102772244307	1	0.9986404435905818	1	
PMC5331696	AHN65136	0	2.9320082852807585e-09	0	0.026940619257091656	1	0.9730593778109	1	
PMC5363343	KY229920	0	4.2414112415366537e-05	0	5.118684010191753e-08	1	0.9999575347007444	1	
PMC6202043	MH727648	1	0.9999999999999728	0	3.777753997463203e-15	0	2.3280396643511072e-14	1	
PMC5733044	SRP106506	1	1.0	0	1.47703738735704e-25	0	1.0243453899187938e-20	1	
PMC6296150	KT946592	2	1.985745855233138	1	0.5544387526476489	0	0.45981539211921346	3	['Results']
PMC2195565	L09230	0	7.841664220995209e-08	0	1.449001639521905e-08	1	0.9999999070933414	1	
PMC3633914	AY845323	0	1.6358154897555997e-08	0	0.012045863080933639	2	1.9879541205609117	2	['Results', 'Discussion']
PMC4919140	GU481093	0	3.184792904677784e-08	0	1.1408131793375288e-12	1	0.99999996815093	1	
PMC2490746	AB079873	0	2.297081771299156e-06	0	2.893688844878458e-07	1	0.999997413549344	1	
PMC4186419	EU581860	0	5.705869186998333e-09	0	0.0006948226658089553	1	0.9993051716283218	1	
PMC4687411	Z83834	0	5.15256953781834e-07	0	7.015217478909591e-07	1	0.9999987832212984	1	
PMC4687411	CGN20854	0	6.320507819762763e-10	0	3.2630702525104363e-06	3	2.9999967362976965	3	['Results']
PMC4687411	GO:0052542	0	5.143151221013241e-07	0	1.0989783856191316e-06	1	0.9999983867064922	1	
PMC6291163	AM910985	0	5.329131846583049e-10	0	4.126553211887049e-06	1	0.999995872913875	1	
PMC5538324	KY100008	0	0.3905627862242333	0	3.306784531383967e-06	1	0.6094339069912353	1	
PMC5538324	AJ784260	0	2.1906316235006007e-09	0	5.613978744156012e-06	1	0.9999943838306244	1	
PMC3511438	JX960977	1	0.999999999999996	0	4.0085965641433116e-15	0	2.1464832600854067e-17	1	
PMC3511438	NC_004102	0	0.06231866646215266	0	2.199153674184289e-05	8	7.937659342001106	8	['Introduction']
PMC6206193	MG257948	1	0.9999999999528896	0	1.4272018872848136e-12	0	4.5683086058159064e-11	1	
PMC3784485	J02029	0	9.037815076608855e-05	0	1.7040460791007602e-06	4	3.9999079178031547	4	['Methods', 'Results']
PMC3784485	M92818	0	5.770804437853551e-07	0	0.12484161954189528	1	0.8751578033776609	1	
PMC3784485	M85207	0	0.04559106414911755	0	0.0820439195327041	1	0.8723650163181784	1	
PMC3784485	KC786899	0	2.9128339428274546e-10	0	4.032651109990417e-09	1	0.9999999956760656	1	
PMC3784485	KC786920	0	1.0235532695294696e-09	0	3.328634164149481e-08	2	1.999999965690105	2	['Results']
PMC3784485	KF242506	0	0.00016098608515555484	0	1.809370876863709e-12	1	0.9998390139130351	1	
PMC4682501	JQ779023	1	1.0	0	3.855291707169544e-24	0	1.12509207560952e-17	1	
PMC4682501	EF462198	0	2.206638769031973e-09	0	5.921842741380254e-09	1	0.9999999918715184	1	
PMC4682501	EGS98875	0	1.6941384154941901e-09	0	4.3926245960358816e-05	1	0.9999560720599012	1	
PMC4910261	SRP069020	1	1.0	0	3.8226208325654543e-23	0	4.1939380971841035e-23	1	
PMC4981870	SRP050172	0	1.5412667221740773e-06	0	1.2943001619660216e-10	1	0.9999984586038476	1	
PMC4981870	GO:0006281	0	1.0581910018955664e-08	0	2.262672861275995e-08	1	0.9999999667913612	1	
PMC4981870	GO:0016567	0	1.331290829997458e-08	0	3.9664388101130183e-07	1	0.9999995900432108	1	
PMC4981870	GO:0016020	0	1.7877134831279014e-09	0	1.7696580460915297e-05	1	0.9999823016318256	1	
PMC5664825	AY849382	0	2.0891408591802256e-11	0	2.6220531493680363e-09	1	0.9999999973570556	1	
PMC5571200	MF167270	0	3.0671497911579523e-06	0	2.178306483759632e-09	1	0.9999969306719024	1	
PMC5571200	EF609460	0	1.5337991439287193e-07	0	2.9693754258465584e-13	1	0.9999998466197886	1	
PMC5571200	KC501452	0	1.144106171942716e-05	0	9.769724938304489e-08	1	0.9999884612410312	1	
PMC5571200	HQ560985	0	6.412643860749021e-05	0	7.693255182267541e-07	1	0.9999351042358744	1	
PMC3350952	AF147263	0	1.09296755950199e-08	0	1.1932237911461537e-08	1	0.9999999771380864	1	
PMC3350952	L35053	0	3.166333718853261e-06	0	1.1058836016085532e-08	1	0.9999968226074449	1	
PMC3350952	1q3l	0	0.009014929475016725	0	0.0005285194006926156	2	1.9904565511242909	2	['Methods', 'Figure']
PMC5915575	CP013137	0	0.005653854117181182	0	2.634271857064233e-06	2	1.9943435116109616	2	['Results', 'Methods']
PMC5799272	AY599232	0	0.0001852708419062042	0	0.0001798832139425955	1	0.9996348459441512	1	
PMC5799272	AF118811	0	0.39255229457028273	0	5.590295880955025e-06	2	1.6074421151338365	2	['Results']
PMC5927427	MG457157	1	0.9998323417502812	0	1.2598826339991609e-08	0	0.00016764565089242114	1	
PMC4162663	JQ956432	2	1.9998580425901364	0	2.5172576121084854e-07	0	0.00014170568410261798	2	['Methods', 'Results']
PMC4743420	DQ333335	0	0.23467319067159859	0	5.629928510415469e-06	2	1.7653211793998909	2	['Methods', 'Supplementary material']
PMC4871562	CP009760	0	0.0016298136588778346	0	3.683054584240779e-05	1	0.9983333557952798	1	
PMC4871562	CP006974	0	4.321378580482782e-10	0	9.756574629099601e-06	1	0.9999902429932329	1	
PMC5885343	JQ811934	0	1.2584350176095647e-06	0	1.2428974544048914e-06	2	1.9999974986675282	2	['Methods']
PMC4139731	KJ562723	1	0.9999999999925302	0	3.412390215646565e-13	0	7.128476495867543e-12	1	
PMC3909219	AY513737	0	1.894188455150763e-07	0	4.361923115346178e-09	1	0.9999998062192312	1	
PMC3409129	HQ586986	1	0.9999999999048848	0	6.664147714001104e-11	0	2.84737653834256e-11	1	
PMC3409129	HQ586987	1	1.0	0	6.387496260703902e-18	0	5.89576359549097e-21	1	
PMC4379012	KJ881375	1	0.9988648636062523	0	3.809696831245269e-09	1	1.001135132584051	2	['Methods', 'Results']
PMC4379012	HQ248205	0	0.002132812017744786	0	2.2221469595909018e-07	1	0.9978669657675592	1	
PMC6282759	CP003871	1	0.8363961115679983	0	2.2350498556526982e-08	0	0.16360386608150307	1	
PMC6282759	2px0	0	1.28490821151103e-10	0	0.16556417956423408	1	0.8344358203072751	1	
PMC3201910	JN092329	1	1.0000646801292041	0	4.356980792959964e-06	1	0.999930962890003	2	['Results']
PMC3201910	JN092330	0	3.3873016597584468e-06	0	0.0010257806411818119	1	0.9989708320571584	1	
PMC4280004	KJ626399	0	0.2011467820240026	0	0.0003294112480347501	1	0.7985238067279626	1	
PMC3527371	JN902087	1	0.9999999998252084	0	1.7075446072947196e-13	0	1.7462090825325008e-10	1	
PMC3627972	KC588951	1	0.9973865468000382	0	9.087912989723152e-07	0	0.00261254440866267	1	
PMC5030230	SRP018935	1	0.9969710336821871	0	4.1767031534663705e-06	0	0.0030247896146595224	1	
PMC5843345	MF114128	0	1.9436034018249996e-07	0	3.422147954352749e-07	1	0.9999994634248645	1	
PMC6096847	EH165320	0	7.323336004419044e-07	0	2.815218101276833e-05	1	0.9999711154853868	1	
PMC6096847	BW979091	0	1.1590169603878892e-05	0	0.31220988087453183	1	0.6877785289558642	1	
PMC6096847	ENSBTAG00000027865	0	3.748729660040183e-08	0	8.140669657929697e-07	1	0.9999991484457376	1	
PMC6096847	ENSG00000249454	0	1.0371588171866496e-05	0	2.6625283157243447e-06	1	0.9999869658835124	1	
PMC6096847	GCA_000003055.3	0	4.313905249042772e-08	0	1.3191732294908462e-07	1	0.9999998249436246	1	
PMC6096847	XM_585583	0	2.3133043772602865e-06	0	0.0004278748426074835	1	0.9995698118530152	1	
PMC4316780	KF895915	1	0.9999999274348846	0	3.5143422192331514e-12	0	7.256160105486253e-08	1	
PMC5502855	SRR5364300	1	1.0	0	4.116346836577752e-21	0	2.0652361640797566e-23	1	
PMC5399255	CP006835	0	3.477866357134992e-13	0	1.2834275754234332e-09	1	0.9999999987162248	1	
PMC2805710	EG705801	0	0.0007972944239687142	0	0.0023466712139495033	1	0.996856034362082	1	
PMC2805710	EDL41981	0	1.0795972629348816e-16	0	5.969854458424336e-07	1	0.999999403014554	1	
PMC2805710	FN432136	1	0.9999928894125985	0	4.3282785244710434e-09	0	7.1062591231148756e-06	1	
PMC2805710	FN432137	0	0.17312691230465782	0	3.1456471576098254e-07	1	0.8268727731306263	1	
PMC2805710	NM_005029	0	0.2338150579808552	0	2.516707626038881e-10	1	0.7661849417674741	1	
PMC2805710	NM_003987	0	6.172339683353473e-07	0	4.806792538770134e-11	1	0.9999993827179636	1	
PMC6256507	KX258195	0	0.00010555963909217748	0	5.621565114849285e-09	1	0.9998944347393426	1	
PMC6256507	MH021175	1	1.0	0	7.501991948559873e-23	0	9.854263773433971e-21	1	
PMC6418119	Y00264	0	1.3353293336416173e-07	0	8.080312021394211e-08	1	0.9999997856639464	1	
PMC4189996	SRP032810	1	1.0	0	2.173726780645626e-27	0	8.995644081272053e-30	1	
PMC4189996	GSE52377	1	1.0	0	3.104356130784669e-34	0	5.835493139047497e-35	1	
PMC5128809	ERA768231	1	0.9999999999999976	0	2.7486594880574582e-18	0	2.4761494602852343e-15	1	
PMC5751978	SRP113583	0	1.2409006716952377e-06	0	7.044061732315411e-05	1	0.999928318482005	1	
PMC5832951	KY788382	0	3.252139643851568e-05	0	0.0010719769945171176	1	0.9988955016090444	1	
PMC5832951	KY788401	0	5.2136004405319564e-05	0	0.0014634395342642814	1	0.9984844244613305	1	
PMC5832951	KY788405	0	5.2136004405319564e-05	0	0.0014634395342642814	1	0.9984844244613305	1	
PMC5832951	KY788413	0	7.005692963907607e-05	0	0.0023446802971969567	1	0.9975852627731638	1	
PMC5832951	KY788417	0	5.2136004405319564e-05	0	0.0014634395342642814	1	0.9984844244613305	1	
PMC5832951	KY788420	0	7.635419273776689e-05	0	0.0011764995011616852	1	0.9987471463061006	1	
PMC5832951	KT633938	0	1.3879612944495445e-09	0	4.0790779421432794e-09	1	0.9999999945329608	1	
PMC4574373	CP011952	1	0.9999999999999998	0	1.4025670561550163e-16	0	1.127353670598632e-18	1	
PMC4701714	SRR2167461	1	1.0	0	7.50314749584924e-21	0	3.5381438563426425e-21	1	
PMC4005737	JN121046	1	0.999999993492268	0	2.4629203635281283e-09	0	4.044811543374528e-09	1	
PMC4005737	2B4C	0	3.958938630601209e-06	0	0.09658504320482544	1	0.9034109978565441	1	
PMC6409932	AUO79433	0	5.222868315898943e-09	0	2.232139644263356e-05	1	0.9999776733806892	1	
PMC6409932	APZ82006	0	3.5279887445775814e-12	0	0.012037191848248854	1	0.9879628081482232	1	
PMC3639896	SRX156706	1	0.9999999999998116	0	4.6044788868764015e-15	0	1.8389298377064914e-13	1	
PMC3921578	KF941543	1	0.997308602477076	0	1.5469158098570506e-08	0	0.002691382053765791	1	
PMC4229213	SRP047118	0	1.727581697572738e-05	0	2.3638063652904059e-07	1	0.9999824878023876	1	
PMC6471273	KT869137	1	0.9999958008786946	0	1.9851000150258637e-10	0	4.1989227954714725e-06	1	
PMC6471273	FJ755158	0	0.00031512765830032685	0	3.56808608184601e-06	2	1.9996813042556176	2	['Methods']
PMC4706646	KR812147	0	0.014922155669226653	0	3.195584529377519e-07	1	0.9850775247723204	1	
PMC4706646	KR812178	1	0.9984542726137796	0	2.4654260406185053e-11	0	0.0015457273615662142	1	
PMC4706646	KR812199	1	0.9984542726137796	0	2.4654260406185053e-11	0	0.0015457273615662142	1	
PMC2193337	K03455	1	0.9704243538842272	0	9.134962922429638e-06	0	0.029566511152850587	1	
PMC6446291	AF325123	0	9.451730005925344e-07	0	0.013119098985293813	1	0.9868799558417056	1	
PMC6446291	SRR8491466	1	1.0	0	5.2998377926949095e-28	0	2.0146837641329502e-26	1	
PMC6446291	PF00249	0	1.7677038493084642e-08	0	9.952381171941472e-09	1	0.9999999723705802	1	
PMC4938164	SRX766152	1	0.9969458265568526	0	8.150591737105109e-05	0	0.0029726675257763626	1	
PMC4792444	AF038403	0	0.004639638012522442	0	0.0005132697662986653	2	1.994847092221179	2	['Methods']
PMC4792444	KJ729151	1	1.0026233682250505	0	1.6378403875138006e-05	1	0.9973602533710745	2	['Results']
PMC5615346	MF352008	1	0.5595313378983511	0	3.639144794116344e-07	0	0.4404682981871697	1	
PMC5241963	SRR4299463	1	0.9999993680148638	0	1.673787250080374e-07	0	4.64606411231843e-07	1	
PMC4022803	AYPA01000000	1	0.9999975157483308	0	9.438123618171943e-07	0	1.5404393075521004e-06	1	
PMC5347681	AJ242714	0	7.708635071465547e-10	1	0.5935448252316157	0	0.4064551739975208	1	
PMC3675194	KC820708	1	0.9998361093588634	0	1.4265152613093525e-06	0	0.00016246412587523818	1	
PMC4928311	AB245021	0	1.4303994808762327e-07	0	9.592470083605819e-05	3	2.999903932259216	3	['Methods', 'Discussion', 'Supplementary material']
PMC4488404	AF269224	0	7.923884225304095e-05	0	0.0008418201325931422	2	1.999078941025154	2	['Methods', 'Results']
PMC6405135	LS999909	0	2.2092373585615813e-10	0	6.160547911725802e-10	1	0.9999999991630216	1	
PMC3000810	AAB42378	0	0.03092234715712445	0	1.9512526316725312e-05	1	0.9690581403165588	1	
PMC3000810	CAA42169	1	0.5474512565383114	0	1.1891603007024395e-08	0	0.4525487315700858	1	
PMC6359340	AY857865	0	8.41866774287321e-05	0	4.817958084508712e-07	1	0.9999153315267628	1	
PMC4505120	KP064094	1	1.0	0	4.9376395856140285e-17	0	5.841017677551129e-18	1	
PMC4505120	NC_024146	0	4.199661396147354e-07	0	1.3207732770372635e-05	1	0.99998637230109	1	
PMC4019573	JN410820	0	1.4303643944369546e-07	0	1.0576355319857907e-10	1	0.9999998568577972	1	
PMC4019573	KF255601	1	0.983142652198158	0	0.003502245054657614	0	0.013355102747184246	1	
PMC4019573	KF983016	1	0.9999999983333692	0	1.543089035231764e-12	0	1.6650879250642385e-09	1	
PMC5161471	KX669637	0	5.16351854869056e-10	0	3.601570585932668e-07	1	0.9999996393265896	1	
PMC5161471	JX010741	0	4.005711191812912e-11	0	1.6235482866006428e-07	1	0.9999998376051142	1	
PMC5161471	KX669629	0	9.578019834038552e-05	0	7.669634514346967e-07	2	1.9999034528382083	2	['Results']
PMC5161471	KX669632	0	1.8959586854639647e-09	0	0.005783941847132969	1	0.9942160562569082	1	
PMC5161471	KF110720	0	2.645035245533949e-07	1	0.9602590075703665	1	1.0397407279261088	2	['Results', 'Discussion']
PMC5161471	KF110708	0	4.987480700432202e-09	0	4.592459077822058e-08	1	0.9999999490879284	1	
PMC5161471	KX669635	0	4.942640526429632e-05	0	1.393328178148078e-08	1	0.9999505596614541	1	
PMC5161471	KX669636	0	3.204974995702609e-06	0	0.000363739669810645	1	0.9996330553551936	1	
PMC6346154	MH801195	1	1.0	0	2.730871594910321e-27	0	5.672671542645963e-28	1	
PMC5011494	AK024556	0	1.4769792895817348e-06	0	3.922005627860323e-05	1	0.9999593029644316	1	
PMC5488087	SRR4046826	1	0.9999999999999876	0	1.0735372676712086e-18	0	1.2431683894841792e-14	1	
PMC3605844	KC349953	1	0.9998968366492128	0	1.1509125115149075e-06	0	0.00010201243827565174	1	
PMC3348894	GU441836	0	9.689661826014449e-09	0	1.8467876336453113e-07	1	0.9999998056315748	1	
PMC2918799	GU111260	0	0.02017604940276714	0	1.5774504943073094e-08	1	0.9798239348227278	1	
PMC2918799	GU197554	1	0.8992404216190493	0	0.00014535841454922828	0	0.10061421996640144	1	
PMC6143235	SRP119024	0	0.010426084135349446	0	6.175899553509723e-08	1	0.9895738541056549	1	
PMC6143235	MH490973	0	6.457662481447968e-07	0	2.245960350305541e-06	1	0.9999971082734016	1	
PMC6143235	MH490974	0	2.937238120405955e-06	0	9.034382423998072e-07	1	0.9999961593236372	1	
PMC6143235	MH490975	0	4.9794480057319945e-06	0	6.447420138126601e-07	1	0.9999943758099804	1	
PMC6143235	MH490976	0	9.405433970101093e-06	0	2.7369377299485524e-06	1	0.9999878576283	1	
PMC6143235	MH490977	0	4.978820664900121e-08	0	9.442429440614116e-05	1	0.9999055259173872	1	
PMC6143235	MH490980	0	5.692117055280034e-06	0	8.967089901522845e-07	1	0.9999934111739548	1	
PMC4433873	CP000115	0	0.011769823617911769	0	2.2903329479216723e-06	1	0.9882278860491404	1	
PMC4991844	SRP070470	2	1.9968366787087461	0	2.4161711219728448e-09	0	0.003163318875082476	2	['Methods']
PMC5995198	SRP134819	1	0.9999999998320832	0	1.5124958525125618e-12	0	1.6640425819245758e-10	1	
PMC5995198	PF00063	0	2.9424220794767023e-11	1	0.9997754180020308	0	0.0002245819685449961	1	
PMC4507047	SRR1687227	1	0.9999999996546244	0	3.995028494248254e-11	0	3.0542538498753337e-10	1	
PMC5033589	SRP077251	1	0.9999999985759612	0	4.014177554158306e-16	0	1.4240384056189338e-09	1	
PMC4856397	AHF53422	0	0.00044470491930228493	0	6.201180478847101e-06	1	0.9995490939002188	1	
PMC4856397	AB583234	0	4.157987017885579e-08	0	6.637875732840658e-11	1	0.9999999583537512	1	
PMC4856397	DQ630939	0	9.104943396383149e-05	0	4.085246143873104e-08	1	0.9999089097135748	1	
PMC3563417	AAC27708	0	1.6025666050796232e-08	0	0.01320889712895426	3	2.9867910868453795	3	['Methods', 'Results']
PMC4231755	AB194809	0	2.323811472874259e-07	0	2.1866335823539145e-08	1	0.9999997457525168	1	
PMC4231755	AAC39723	0	4.0165914294798564e-11	0	1.6302432753720758e-06	1	0.9999983697165588	1	
PMC6193605	KU761334	0	1.8279111688373769e-10	1	0.9923991048816648	0	0.007600894935544117	1	
PMC3610648	SRA066161	1	1.0	0	1.2521927034534958e-21	0	8.831674034423311e-22	1	
PMC3610648	GO:0003674	0	1.4421609158168186e-08	0	0.00015745517688869112	1	0.9998425304015022	1	
PMC3610648	GO:0009058	0	4.1711484816685815e-07	0	2.1014175169275682e-11	1	0.9999995828641376	1	
PMC3610648	GO:0005623	0	2.1948914043685274e-09	0	3.739340867480804e-10	1	0.9999999974311744	1	
PMC3610648	GO:0016491	0	1.755407146547826e-08	0	5.732738740696787e-08	1	0.9999999251185412	1	
PMC4751261	KM595340	1	1.0	0	3.4926631373166334e-22	0	1.6958418895873848e-23	1	
PMC3335829	JQ026204	1	0.9999999999989893	0	1.1281096298397702e-13	0	8.979869209477536e-13	1	
PMC3474794	SRX096024	1	0.999999939661186	0	1.06801388621636e-12	0	6.033774609822389e-08	1	
PMC6284720	SRR8109312	1	0.9999999999999984	0	1.6003894401606472e-15	0	1.0417622439976193e-17	1	
PMC5449466	SRX2789688	1	0.9999983073619628	0	8.922917056452537e-10	0	1.6917457455557494e-06	1	
PMC3207857	HQ693575	0	0.2566703714235233	0	0.0005827839918974052	2	1.7427468445845793	2	['Results']
PMC3207857	AY190944	0	3.411462357914948e-07	0	4.5230420009168394e-07	1	0.999999206549564	1	
PMC3207857	AE003673	0	0.0002785479374318853	0	3.79508706668502e-09	1	0.9997214482674812	1	
PMC3207857	NM_058150.2	0	3.060341593401814e-11	0	2.572451116942073e-07	1	0.9999997427242848	1	
PMC4168201	AFN88980	0	1.3556931510980655e-06	0	0.021616431167564974	1	0.9783822131392841	1	
PMC4168201	JN560169	0	2.124376231282786e-12	0	5.778811930801361e-08	1	0.9999999422097564	1	
PMC5623912	FR823389	0	7.889103762950203e-06	0	2.7624198335627796e-08	2	1.9999920832720388	2	['Methods', 'Discussion']
PMC5698295	AK067982	0	0.0017278331180886535	0	2.020832006324583e-05	1	0.998251958561848	1	
PMC4781881	KU695151	1	0.9999999996338118	0	8.279386377893616e-17	0	3.66188289510222e-10	1	
PMC4647655	KT863537	1	0.9999999999996207	0	7.605337320820807e-16	0	3.7861139930223245e-13	1	
PMC3290568	AF419954	0	6.447481488307223e-10	0	3.997525412831377e-12	1	0.9999999993512544	1	
PMC3290568	NA18501	0	6.400098653810551e-06	0	1.4842700740945306e-08	1	0.9999935850586454	1	
PMC3290568	1OVA	0	5.995953911298527e-12	0	3.6868067345873564e-06	1	0.9999963131872696	1	
PMC3290568	XM_523958	0	3.0471068253557412e-06	0	1.2983717681834904e-08	1	0.9999969399094568	1	
PMC3290568	NC_000018.8	0	1.2100648614215295e-05	0	1.443358788603679e-09	1	0.999987897908027	1	
PMC3290568	rs953696	0	2.0070190125111426e-12	0	5.806445796130469e-05	1	0.9999419355400316	1	
PMC3290568	rs4940595	0	1.615937666239353e-10	1	0.9231232608080672	0	0.07687673903033916	1	
PMC3290568	rs1395268	0	9.12844773810388e-06	0	1.0667241012517255e-11	1	0.9999908715415946	1	
PMC4085304	ENST00000491282	0	8.701836114781014e-13	0	6.678666796247798e-17	1	0.9999999999991298	1	
PMC4803225	ENSMUST00000054883	0	0.005618543569839957	0	0.12186852330650172	1	0.8725129331236583	1	
PMC6174280	ENST00000602404	0	0.0001917593975554568	0	2.4493729030933132e-06	2	1.9998057912295417	2	['Article']
PMC6174280	ENST00000470753	0	8.029243619755681e-11	0	3.250633384585451e-07	1	0.9999996748563692	1	
PMC6174280	252010	0	6.541836407042779e-08	1	0.9993925327019588	0	0.0006074018796769943	1	
PMC6174280	256000	0	3.405730924536214e-09	1	0.9921424365660566	0	0.007857560028212477	1	
PMC6174280	NM_002490.5	1	0.9717334831327398	1	0.6729618058842777	0	0.35530471098298233	2	['Article']
PMC6174280	rs758833609	0	1.4813586309980687e-07	0	0.039471031516263855	1	0.960528820347873	1	
PMC6174280	rs781099275	0	6.769831661834557e-09	1	0.8324039400767042	0	0.1675960531534642	1	
PMC6174280	rs763006208	0	1.1616151305048692e-08	0	0.21438330734260225	1	0.7856166810412464	1	
PMC6174280	P56556	0	4.590148567242713e-07	0	0.29350041794488396	2	1.7064991230402597	2	['Article']
PMC5655033	ENST00000508189	0	1.4170716811403352e-06	0	6.456052922567866e-08	1	0.9999985183677896	1	
PMC5655033	GSE50195	0	6.175950770190656e-05	0	1.4715965271677298e-10	1	0.9999382403451385	1	
PMC5655033	rs1061170	0	2.070967146488745e-07	0	0.00015658658933281072	1	0.9998432063139524	1	
PMC4600337	ENSECAG00000013338	0	3.064462861060668e-08	0	1.6529382717899294e-05	2	1.9999834399726537	2	['Results']
PMC4600337	ENSMUSG00000059854	0	1.7123980037462627e-05	0	0.12817511722255576	1	0.8718077587974068	1	
PMC4600337	611204	0	7.818193657190256e-17	1	0.999999997811828	0	2.188171884892021e-09	1	
PMC4600337	308840	0	9.6728805544097e-18	1	0.9999988501630512	0	1.149836948819832e-06	1	
